"GEO_ID","NAME","H016G001","H016G002","H016G003","H016G004","H016G005","H016G006","H016G007","H016G008","H016G009","H016G010","H016G011","H016G012","H016G013","H016G014","H016G015","H016G016","H016G017"
"8710000US3614517","ZCTA5 14517, New York","9","5","2","1","2","0","0","0","0","4","0","1","1","2","0","0","0"
"8710000US3614519","ZCTA5 14519, New York","21","13","3","3","4","3","0","0","0","8","2","4","0","1","1","0","0"
"8710000US3614521","ZCTA5 14521, New York","15","6","2","3","1","0","0","0","0","9","2","2","2","2","1","0","0"
"8710000US3614522","ZCTA5 14522, New York","30","14","0","9","2","2","1","0","0","16","7","3","2","3","1","0","0"
"8710000US3614525","ZCTA5 14525, New York","3","3","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614526","ZCTA5 14526, New York","49","39","6","10","6","13","3","1","0","10","6","4","0","0","0","0","0"
"8710000US3614527","ZCTA5 14527, New York","29","13","1","8","1","0","2","1","0","16","5","3","4","1","2","0","1"
"8710000US3614529","ZCTA5 14529, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614530","ZCTA5 14530, New York","14","8","1","0","1","4","1","1","0","6","1","2","1","1","1","0","0"
"8710000US3614532","ZCTA5 14532, New York","13","7","2","1","3","1","0","0","0","6","3","1","2","0","0","0","0"
"8710000US3614533","ZCTA5 14533, New York","7","5","0","3","1","1","0","0","0","2","1","0","0","1","0","0","0"
"8710000US3614534","ZCTA5 14534, New York","82","71","9","19","14","17","8","4","0","11","2","4","3","1","0","0","1"
"8710000US3614536","ZCTA5 14536, New York","3","1","0","0","0","1","0","0","0","2","2","0","0","0","0","0","0"
"8710000US3614537","ZCTA5 14537, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614539","ZCTA5 14539, New York","2","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614541","ZCTA5 14541, New York","8","2","0","1","0","0","0","0","1","6","2","0","1","1","1","1","0"
"8710000US3614542","ZCTA5 14542, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614543","ZCTA5 14543, New York","4","3","0","2","1","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614544","ZCTA5 14544, New York","3","2","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614545","ZCTA5 14545, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614546","ZCTA5 14546, New York","22","12","3","5","1","0","2","0","1","10","2","3","3","1","1","0","0"
"8710000US3614548","ZCTA5 14548, New York","14","9","2","4","0","1","1","1","0","5","0","3","1","0","1","0","0"
"8710000US3614549","ZCTA5 14549, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614550","ZCTA5 14550, New York","7","6","2","2","1","1","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614551","ZCTA5 14551, New York","33","15","5","5","1","1","1","1","1","18","5","7","3","0","2","0","1"
"8710000US3614555","ZCTA5 14555, New York","5","4","2","1","0","1","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614559","ZCTA5 14559, New York","41","21","4","5","2","4","5","1","0","20","3","9","3","2","1","1","1"
"8710000US3614560","ZCTA5 14560, New York","9","7","2","4","1","0","0","0","0","2","2","0","0","0","0","0","0"
"8710000US3614561","ZCTA5 14561, New York","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1"
"8710000US3614564","ZCTA5 14564, New York","27","20","3","5","5","3","1","3","0","7","1","3","1","1","1","0","0"
"8710000US3614568","ZCTA5 14568, New York","15","14","2","4","2","3","2","0","1","1","1","0","0","0","0","0","0"
"8710000US3614569","ZCTA5 14569, New York","25","11","4","3","3","1","0","0","0","14","4","3","4","1","1","0","1"
"8710000US3614571","ZCTA5 14571, New York","10","8","1","3","0","2","1","0","1","2","1","0","1","0","0","0","0"
"8710000US3614572","ZCTA5 14572, New York","13","10","4","4","1","1","0","0","0","3","1","0","1","1","0","0","0"
"8710000US3614580","ZCTA5 14580, New York","154","85","8","22","11","25","13","4","2","69","15","15","16","14","6","3","0"
"8710000US3614585","ZCTA5 14585, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614586","ZCTA5 14586, New York","58","29","3","6","6","10","2","1","1","29","7","7","3","7","2","2","1"
"8710000US3614588","ZCTA5 14588, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614589","ZCTA5 14589, New York","26","15","4","6","2","1","2","0","0","11","6","0","2","0","2","1","0"
"8710000US3614590","ZCTA5 14590, New York","18","11","3","3","1","1","1","1","1","7","3","0","2","1","0","0","1"
"8710000US3614591","ZCTA5 14591, New York","8","7","3","2","0","1","0","1","0","1","0","0","1","0","0","0","0"
"8710000US3614592","ZCTA5 14592, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614604","ZCTA5 14604, New York","30","0","0","0","0","0","0","0","0","30","24","6","0","0","0","0","0"
"8710000US3614605","ZCTA5 14605, New York","158","17","4","4","5","2","2","0","0","141","35","30","32","23","10","4","7"
"8710000US3614606","ZCTA5 14606, New York","201","79","16","20","14","15","6","6","2","122","30","33","20","17","15","5","2"
"8710000US3614607","ZCTA5 14607, New York","213","12","4","4","3","1","0","0","0","201","129","51","11","5","3","1","1"
"8710000US3614608","ZCTA5 14608, New York","175","39","13","13","6","0","3","1","3","136","49","27","25","18","9","5","3"
"8710000US3614609","ZCTA5 14609, New York","384","151","31","45","27","24","12","8","4","233","57","60","42","39","15","11","9"
"8710000US3614610","ZCTA5 14610, New York","88","34","9","10","4","7","1","2","1","54","29","12","2","7","3","1","0"
"8710000US3614611","ZCTA5 14611, New York","198","40","10","10","8","6","4","1","1","158","49","33","33","17","16","6","4"
"8710000US3614612","ZCTA5 14612, New York","161","85","12","26","14","16","10","6","1","76","31","19","9","14","1","0","2"
"8710000US3614613","ZCTA5 14613, New York","172","32","6","5","6","8","3","2","2","140","29","36","25","21","16","5","8"
"8710000US3614614","ZCTA5 14614, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614615","ZCTA5 14615, New York","145","54","13","11","16","7","6","0","1","91","21","25","19","14","3","4","5"
"8710000US3614616","ZCTA5 14616, New York","118","55","16","14","15","3","4","1","2","63","15","16","16","10","4","0","2"
"8710000US3614617","ZCTA5 14617, New York","71","53","6","12","14","14","5","0","2","18","7","5","2","4","0","0","0"
"8710000US3614618","ZCTA5 14618, New York","104","61","14","18","12","12","3","1","1","43","7","17","9","6","3","1","0"
"8710000US3614619","ZCTA5 14619, New York","139","65","14","21","15","9","5","1","0","74","21","14","14","14","6","4","1"
"8710000US3614620","ZCTA5 14620, New York","264","56","23","14","10","6","3","0","0","208","86","58","37","16","9","2","0"
"8710000US3614621","ZCTA5 14621, New York","466","125","23","36","22","26","13","0","5","341","110","72","55","51","28","13","12"
"8710000US3614622","ZCTA5 14622, New York","58","36","7","10","8","5","2","3","1","22","9","6","3","2","0","1","1"
"8710000US3614623","ZCTA5 14623, New York","162","54","12","14","9","15","3","1","0","108","28","33","18","24","5","0","0"
"8710000US3614624","ZCTA5 14624, New York","119","66","8","18","13","17","7","3","0","53","17","22","6","6","2","0","0"
"8710000US3614625","ZCTA5 14625, New York","32","28","8","6","9","1","4","0","0","4","1","1","1","0","1","0","0"
"8710000US3614626","ZCTA5 14626, New York","103","47","4","8","11","16","4","2","2","56","14","20","12","5","2","2","1"
"8710000US3614627","ZCTA5 14627, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614701","ZCTA5 14701, New York","241","53","9","18","9","4","8","3","2","188","43","39","45","34","14","11","2"
"8710000US3614706","ZCTA5 14706, New York","13","10","3","4","0","1","1","0","1","3","0","0","2","0","0","1","0"
"8710000US3614707","ZCTA5 14707, New York","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3614708","ZCTA5 14708, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614709","ZCTA5 14709, New York","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614710","ZCTA5 14710, New York","3","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614711","ZCTA5 14711, New York","12","7","3","1","1","2","0","0","0","5","3","1","1","0","0","0","0"
"8710000US3614712","ZCTA5 14712, New York","4","3","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614714","ZCTA5 14714, New York","3","1","0","1","0","0","0","0","0","2","1","0","0","1","0","0","0"
"8710000US3614715","ZCTA5 14715, New York","4","2","1","0","1","0","0","0","0","2","1","0","0","1","0","0","0"
"8710000US3614716","ZCTA5 14716, New York","6","5","1","3","1","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614717","ZCTA5 14717, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614718","ZCTA5 14718, New York","2","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3614719","ZCTA5 14719, New York","5","4","2","0","1","1","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614720","ZCTA5 14720, New York","3","1","1","0","0","0","0","0","0","2","0","1","0","0","1","0","0"
"8710000US3614721","ZCTA5 14721, New York","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3614722","ZCTA5 14722, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614723","ZCTA5 14723, New York","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614724","ZCTA5 14724, New York","5","3","0","1","2","0","0","0","0","2","2","0","0","0","0","0","0"
"8710000US3614726","ZCTA5 14726, New York","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3614727","ZCTA5 14727, New York","8","5","3","0","1","1","0","0","0","3","2","0","1","0","0","0","0"
"8710000US3614728","ZCTA5 14728, New York","2","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3614729","ZCTA5 14729, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3614731","ZCTA5 14731, New York","6","5","0","4","0","1","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614732","ZCTA5 14732, New York","2","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614733","ZCTA5 14733, New York","6","5","2","2","0","1","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614735","ZCTA5 14735, New York","5","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614736","ZCTA5 14736, New York","2","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3614737","ZCTA5 14737, New York","10","8","2","2","1","1","2","0","0","2","0","1","1","0","0","0","0"
"8710000US3614738","ZCTA5 14738, New York","6","4","1","1","1","0","0","0","1","2","2","0","0","0","0","0","0"
"8710000US3614739","ZCTA5 14739, New York","7","4","0","0","1","1","2","0","0","3","1","1","0","1","0","0","0"
"8710000US3614740","ZCTA5 14740, New York","7","5","1","0","2","2","0","0","0","2","1","0","0","1","0","0","0"
"8710000US3614741","ZCTA5 14741, New York","3","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614742","ZCTA5 14742, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614743","ZCTA5 14743, New York","5","4","2","1","0","1","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3614744","ZCTA5 14744, New York","2","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3614747","ZCTA5 14747, New York","7","6","1","3","0","2","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614748","ZCTA5 14748, New York","5","2","0","2","0","0","0","0","0","3","1","0","0","1","1","0","0"
"8710000US3614750","ZCTA5 14750, New York","11","6","3","1","1","0","1","0","0","5","1","4","0","0","0","0","0"
"8710000US3614752","ZCTA5 14752, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614753","ZCTA5 14753, New York","4","2","0","1","1","0","0","0","0","2","0","1","0","0","1","0","0"
"8710000US3614754","ZCTA5 14754, New York","2","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614755","ZCTA5 14755, New York","5","3","0","1","1","0","1","0","0","2","0","0","0","1","1","0","0"
"8710000US3614756","ZCTA5 14756, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614757","ZCTA5 14757, New York","6","0","0","0","0","0","0","0","0","6","1","2","2","0","1","0","0"
"8710000US3614760","ZCTA5 14760, New York","107","22","7","6","1","5","1","2","0","85","27","24","18","7","6","1","2"
"8710000US3614767","ZCTA5 14767, New York","5","5","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0"
"8710000US3614769","ZCTA5 14769, New York","5","4","0","3","1","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614770","ZCTA5 14770, New York","11","8","2","4","0","2","0","0","0","3","1","1","1","0","0","0","0"
"8710000US3614772","ZCTA5 14772, New York","12","4","1","1","0","1","1","0","0","8","0","1","6","0","0","0","1"
"8710000US3614774","ZCTA5 14774, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614775","ZCTA5 14775, New York","9","5","0","3","1","1","0","0","0","4","1","1","1","0","1","0","0"
"8710000US3614777","ZCTA5 14777, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614778","ZCTA5 14778, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614779","ZCTA5 14779, New York","60","28","10","6","4","3","4","0","1","32","9","8","6","3","6","0","0"
"8710000US3614781","ZCTA5 14781, New York","4","1","0","0","0","0","0","1","0","3","1","1","0","0","1","0","0"
"8710000US3614782","ZCTA5 14782, New York","5","5","1","0","0","1","2","1","0","0","0","0","0","0","0","0","0"
"8710000US3614783","ZCTA5 14783, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614784","ZCTA5 14784, New York","2","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0"
"8710000US3614787","ZCTA5 14787, New York","15","4","0","2","0","1","0","0","1","11","4","3","3","0","1","0","0"
"8710000US3614788","ZCTA5 14788, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614801","ZCTA5 14801, New York","19","15","2","8","2","3","0","0","0","4","0","1","3","0","0","0","0"
"8710000US3614802","ZCTA5 14802, New York","7","0","0","0","0","0","0","0","0","7","3","3","1","0","0","0","0"
"8710000US3614803","ZCTA5 14803, New York","3","2","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0"
"8710000US3614804","ZCTA5 14804, New York","7","5","0","1","2","2","0","0","0","2","0","0","0","2","0","0","0"
"8710000US3614805","ZCTA5 14805, New York","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614806","ZCTA5 14806, New York","4","4","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614807","ZCTA5 14807, New York","6","5","1","2","2","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3614808","ZCTA5 14808, New York","2","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614809","ZCTA5 14809, New York","9","5","3","0","0","2","0","0","0","4","0","0","2","2","0","0","0"
"8710000US3614810","ZCTA5 14810, New York","43","13","3","5","1","3","1","0","0","30","19","3","2","2","4","0","0"
"8710000US3614812","ZCTA5 14812, New York","13","10","3","3","3","0","0","0","1","3","2","1","0","0","0","0","0"
"8710000US3614813","ZCTA5 14813, New York","11","4","2","0","1","1","0","0","0","7","3","3","0","0","0","1","0"
"8710000US3614814","ZCTA5 14814, New York","6","4","0","1","0","0","2","0","1","2","0","0","2","0","0","0","0"
"8710000US3614815","ZCTA5 14815, New York","4","4","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3614816","ZCTA5 14816, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614817","ZCTA5 14817, New York","21","9","1","3","3","1","0","1","0","12","4","2","4","2","0","0","0"
"8710000US3614818","ZCTA5 14818, New York","4","0","0","0","0","0","0","0","0","4","0","2","0","2","0","0","0"
"8710000US3614819","ZCTA5 14819, New York","4","4","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0"
"8710000US3614820","ZCTA5 14820, New York","4","2","0","0","0","2","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3614821","ZCTA5 14821, New York","12","9","1","0","4","0","3","0","1","3","2","0","0","1","0","0","0"
"8710000US3614822","ZCTA5 14822, New York","3","1","1","0","0","0","0","0","0","2","0","1","1","0","0","0","0"
"8710000US3614823","ZCTA5 14823, New York","4","2","1","1","0","0","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3614824","ZCTA5 14824, New York","5","4","0","3","1","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3614825","ZCTA5 14825, New York","2","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3614826","ZCTA5 14826, New York","10","8","2","3","3","0","0","0","0","2","0","0","1","0","1","0","0"
"8710000US3614827","ZCTA5 14827, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614830","ZCTA5 14830, New York","94","45","8","9","7","18","0","3","0","49","20","12","7","3","5","0","2"
"8710000US3614836","ZCTA5 14836, New York","4","3","1","2","0","0","0","0","0","1","1","0","0","0","0","0","0"
