"GEO_ID","NAME","H016F001","H016F002","H016F003","H016F004","H016F005","H016F006","H016F007","H016F008","H016F009","H016F010","H016F011","H016F012","H016F013","H016F014","H016F015","H016F016","H016F017"
"8710000US3614485","ZCTA5 14485, New York","5","2","0","0","1","1","0","0","0","3","1","1","0","0","0","1","0"
"8710000US3614486","ZCTA5 14486, New York","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3614487","ZCTA5 14487, New York","3","2","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614489","ZCTA5 14489, New York","22","8","2","0","1","3","0","1","1","14","4","3","0","3","3","1","0"
"8710000US3614502","ZCTA5 14502, New York","10","8","0","1","2","4","1","0","0","2","0","0","1","1","0","0","0"
"8710000US3614504","ZCTA5 14504, New York","3","1","0","0","0","1","0","0","0","2","1","0","0","1","0","0","0"
"8710000US3614505","ZCTA5 14505, New York","11","3","0","0","2","0","1","0","0","8","1","0","4","1","1","1","0"
"8710000US3614506","ZCTA5 14506, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614507","ZCTA5 14507, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614510","ZCTA5 14510, New York","32","7","2","2","2","0","1","0","0","25","0","11","7","4","1","2","0"
"8710000US3614511","ZCTA5 14511, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614512","ZCTA5 14512, New York","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8710000US3614513","ZCTA5 14513, New York","121","51","7","12","9","14","6","1","2","70","19","15","13","13","6","0","4"
"8710000US3614514","ZCTA5 14514, New York","18","12","0","1","1","5","4","0","1","6","4","1","0","0","1","0","0"
"8710000US3614516","ZCTA5 14516, New York","9","3","0","1","0","0","0","1","1","6","0","0","4","1","1","0","0"
"8710000US3614517","ZCTA5 14517, New York","3","2","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0"
"8710000US3614519","ZCTA5 14519, New York","9","8","0","2","1","2","3","0","0","1","0","0","0","0","0","0","1"
"8710000US3614521","ZCTA5 14521, New York","5","2","0","0","0","2","0","0","0","3","0","1","1","0","1","0","0"
"8710000US3614522","ZCTA5 14522, New York","9","3","0","2","1","0","0","0","0","6","3","2","1","0","0","0","0"
"8710000US3614525","ZCTA5 14525, New York","2","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1"
"8710000US3614526","ZCTA5 14526, New York","17","11","1","3","3","4","0","0","0","6","1","2","3","0","0","0","0"
"8710000US3614527","ZCTA5 14527, New York","20","5","1","0","1","2","0","1","0","15","6","5","0","1","1","1","1"
"8710000US3614529","ZCTA5 14529, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614530","ZCTA5 14530, New York","13","3","0","0","0","3","0","0","0","10","0","0","1","3","3","1","2"
"8710000US3614532","ZCTA5 14532, New York","6","3","0","1","1","0","0","1","0","3","0","1","1","1","0","0","0"
"8710000US3614533","ZCTA5 14533, New York","3","0","0","0","0","0","0","0","0","3","0","0","2","1","0","0","0"
"8710000US3614534","ZCTA5 14534, New York","20","15","0","4","3","5","2","1","0","5","1","1","3","0","0","0","0"
"8710000US3614536","ZCTA5 14536, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614537","ZCTA5 14537, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614539","ZCTA5 14539, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614541","ZCTA5 14541, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3614542","ZCTA5 14542, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614543","ZCTA5 14543, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3614544","ZCTA5 14544, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614545","ZCTA5 14545, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614546","ZCTA5 14546, New York","14","3","0","3","0","0","0","0","0","11","4","0","4","3","0","0","0"
"8710000US3614548","ZCTA5 14548, New York","6","4","0","1","1","1","1","0","0","2","0","0","0","2","0","0","0"
"8710000US3614549","ZCTA5 14549, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614550","ZCTA5 14550, New York","2","0","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0"
"8710000US3614551","ZCTA5 14551, New York","38","19","2","3","2","1","2","3","6","19","0","3","5","5","2","0","4"
"8710000US3614555","ZCTA5 14555, New York","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3614559","ZCTA5 14559, New York","31","15","0","5","3","4","1","1","1","16","5","4","3","0","3","1","0"
"8710000US3614560","ZCTA5 14560, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614561","ZCTA5 14561, New York","12","4","0","2","0","0","1","0","1","8","0","0","3","2","2","1","0"
"8710000US3614564","ZCTA5 14564, New York","11","6","1","2","1","0","2","0","0","5","1","1","1","0","0","1","1"
"8710000US3614568","ZCTA5 14568, New York","6","6","2","2","1","0","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3614569","ZCTA5 14569, New York","3","1","0","0","1","0","0","0","0","2","1","0","1","0","0","0","0"
"8710000US3614571","ZCTA5 14571, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614572","ZCTA5 14572, New York","2","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1"
"8710000US3614580","ZCTA5 14580, New York","85","38","5","8","8","9","6","1","1","47","14","5","8","12","5","0","3"
"8710000US3614585","ZCTA5 14585, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614586","ZCTA5 14586, New York","20","12","1","7","1","0","3","0","0","8","3","0","4","0","1","0","0"
"8710000US3614588","ZCTA5 14588, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614589","ZCTA5 14589, New York","33","7","1","0","2","2","1","0","1","26","4","4","3","2","3","5","5"
"8710000US3614590","ZCTA5 14590, New York","14","3","0","1","0","1","1","0","0","11","1","1","2","2","2","0","3"
"8710000US3614591","ZCTA5 14591, New York","4","2","0","2","0","0","0","0","0","2","0","0","0","0","2","0","0"
"8710000US3614592","ZCTA5 14592, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614604","ZCTA5 14604, New York","65","0","0","0","0","0","0","0","0","65","54","8","2","1","0","0","0"
"8710000US3614605","ZCTA5 14605, New York","820","112","23","32","21","19","10","3","4","708","177","158","150","118","63","26","16"
"8710000US3614606","ZCTA5 14606, New York","362","140","14","31","41","27","15","6","6","222","61","42","46","43","17","8","5"
"8710000US3614607","ZCTA5 14607, New York","128","2","1","1","0","0","0","0","0","126","75","27","11","5","6","1","1"
"8710000US3614608","ZCTA5 14608, New York","196","23","6","5","7","2","2","1","0","173","66","47","26","13","15","3","3"
"8710000US3614609","ZCTA5 14609, New York","845","295","30","63","76","65","43","11","7","550","119","143","107","88","49","22","22"
"8710000US3614610","ZCTA5 14610, New York","52","14","2","4","5","2","0","1","0","38","21","11","2","2","2","0","0"
"8710000US3614611","ZCTA5 14611, New York","198","61","9","16","15","11","4","2","4","137","30","24","27","31","14","4","7"
"8710000US3614612","ZCTA5 14612, New York","136","57","8","15","9","16","8","1","0","79","19","23","18","10","7","1","1"
"8710000US3614613","ZCTA5 14613, New York","326","77","10","16","14","15","12","6","4","249","55","39","44","55","28","14","14"
"8710000US3614614","ZCTA5 14614, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614615","ZCTA5 14615, New York","212","63","8","12","16","10","12","3","2","149","33","47","30","25","7","6","1"
"8710000US3614616","ZCTA5 14616, New York","159","56","4","11","12","17","7","2","3","103","23","28","18","27","4","2","1"
"8710000US3614617","ZCTA5 14617, New York","79","46","5","7","8","16","8","1","1","33","18","4","7","2","2","0","0"
"8710000US3614618","ZCTA5 14618, New York","24","9","2","3","1","2","0","0","1","15","5","4","3","2","0","1","0"
"8710000US3614619","ZCTA5 14619, New York","53","26","3","7","5","4","6","0","1","27","2","7","3","6","8","0","1"
"8710000US3614620","ZCTA5 14620, New York","137","17","3","7","2","1","2","1","1","120","41","39","24","12","3","1","0"
"8710000US3614621","ZCTA5 14621, New York","1698","437","54","90","95","100","55","21","22","1261","339","289","229","190","111","62","41"
"8710000US3614622","ZCTA5 14622, New York","47","29","5","7","9","4","2","1","1","18","4","7","2","2","2","0","1"
"8710000US3614623","ZCTA5 14623, New York","105","24","1","9","6","3","3","2","0","81","17","18","19","23","4","0","0"
"8710000US3614624","ZCTA5 14624, New York","80","47","2","11","17","9","6","1","1","33","7","11","7","6","2","0","0"
"8710000US3614625","ZCTA5 14625, New York","10","5","1","1","1","1","0","0","1","5","1","0","1","2","0","0","1"
"8710000US3614626","ZCTA5 14626, New York","113","63","2","16","12","20","8","4","1","50","10","9","14","6","8","1","2"
"8710000US3614627","ZCTA5 14627, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614701","ZCTA5 14701, New York","245","46","7","10","9","9","6","5","0","199","55","43","34","30","23","6","8"
"8710000US3614706","ZCTA5 14706, New York","3","0","0","0","0","0","0","0","0","3","0","0","0","2","1","0","0"
"8710000US3614707","ZCTA5 14707, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614708","ZCTA5 14708, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614709","ZCTA5 14709, New York","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3614710","ZCTA5 14710, New York","2","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3614711","ZCTA5 14711, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614712","ZCTA5 14712, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614714","ZCTA5 14714, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614715","ZCTA5 14715, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614716","ZCTA5 14716, New York","6","1","0","0","0","1","0","0","0","5","0","1","3","0","0","1","0"
"8710000US3614717","ZCTA5 14717, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614718","ZCTA5 14718, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614719","ZCTA5 14719, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614720","ZCTA5 14720, New York","3","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0"
"8710000US3614721","ZCTA5 14721, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614722","ZCTA5 14722, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614723","ZCTA5 14723, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614724","ZCTA5 14724, New York","2","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614726","ZCTA5 14726, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3614727","ZCTA5 14727, New York","11","1","1","0","0","0","0","0","0","10","0","4","2","0","2","1","1"
"8710000US3614728","ZCTA5 14728, New York","2","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0"
"8710000US3614729","ZCTA5 14729, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614731","ZCTA5 14731, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614732","ZCTA5 14732, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614733","ZCTA5 14733, New York","8","2","1","1","0","0","0","0","0","6","3","2","0","1","0","0","0"
"8710000US3614735","ZCTA5 14735, New York","2","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3614736","ZCTA5 14736, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614737","ZCTA5 14737, New York","4","4","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"8710000US3614738","ZCTA5 14738, New York","3","1","0","0","0","1","0","0","0","2","0","0","2","0","0","0","0"
"8710000US3614739","ZCTA5 14739, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614740","ZCTA5 14740, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614741","ZCTA5 14741, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614742","ZCTA5 14742, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614743","ZCTA5 14743, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614744","ZCTA5 14744, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614747","ZCTA5 14747, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614748","ZCTA5 14748, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614750","ZCTA5 14750, New York","4","4","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
"8710000US3614752","ZCTA5 14752, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614753","ZCTA5 14753, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614754","ZCTA5 14754, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614755","ZCTA5 14755, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614756","ZCTA5 14756, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614757","ZCTA5 14757, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614760","ZCTA5 14760, New York","26","5","0","0","1","1","1","2","0","21","8","4","3","1","3","1","1"
"8710000US3614767","ZCTA5 14767, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614769","ZCTA5 14769, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614770","ZCTA5 14770, New York","2","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614772","ZCTA5 14772, New York","2","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0"
"8710000US3614774","ZCTA5 14774, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614775","ZCTA5 14775, New York","5","1","0","1","0","0","0","0","0","4","0","2","0","1","1","0","0"
"8710000US3614777","ZCTA5 14777, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614778","ZCTA5 14778, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614779","ZCTA5 14779, New York","21","8","1","0","5","1","1","0","0","13","4","1","1","5","2","0","0"
"8710000US3614781","ZCTA5 14781, New York","2","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0"
"8710000US3614782","ZCTA5 14782, New York","2","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0"
"8710000US3614783","ZCTA5 14783, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614784","ZCTA5 14784, New York","2","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1"
"8710000US3614787","ZCTA5 14787, New York","11","4","0","2","1","0","0","1","0","7","3","1","2","0","0","0","1"
"8710000US3614788","ZCTA5 14788, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614801","ZCTA5 14801, New York","6","5","0","1","1","1","1","0","1","1","0","1","0","0","0","0","0"
"8710000US3614802","ZCTA5 14802, New York","3","1","0","0","1","0","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3614803","ZCTA5 14803, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614804","ZCTA5 14804, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614805","ZCTA5 14805, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614806","ZCTA5 14806, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"8710000US3614807","ZCTA5 14807, New York","2","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","1"
"8710000US3614808","ZCTA5 14808, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614809","ZCTA5 14809, New York","3","1","0","0","0","1","0","0","0","2","0","0","0","1","0","0","1"
"8710000US3614810","ZCTA5 14810, New York","14","7","0","3","3","0","0","0","1","7","4","2","0","0","0","0","1"
"8710000US3614812","ZCTA5 14812, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614813","ZCTA5 14813, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614814","ZCTA5 14814, New York","2","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0"
"8710000US3614815","ZCTA5 14815, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614816","ZCTA5 14816, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
